State transition: J2-0_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 4
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 4
State transition: J2-5_2, time: 1
State transition: J2-2_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 64
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 20
State transition: J2-1_8, time: 1
State transition: J2-8_4, time: 18
State transition: J2-4_11, time: 1
State transition: J2-11_9, time: 1
State transition: J2-9_11, time: 1
