State transition: J2-4_0, time: 17
State transition: J2-0_3, time: 12
State transition: J2-3_0, time: 4
State transition: J2-0_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_2, time: 20
State transition: J2-2_4, time: 1
State transition: J2-4_1, time: 85
State transition: J2-1_4, time: 21
State transition: J2-4_1, time: 2
State transition: J2-1_4, time: 20
State transition: J2-4_1, time: 88
State transition: J2-1_4, time: 2
State transition: J2-4_1, time: 44
State transition: J2-1_4, time: 20
