State transition: J2-0_8, time: 18
State transition: J2-8_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 21
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 19
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 18
State transition: J2-3_7, time: 1
State transition: J2-7_8, time: 2
State transition: J2-8_1, time: 64
State transition: J2-1_8, time: 20
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 22
State transition: J2-1_8, time: 1
