J2XA,J2YA,J2ZA,C2
0.45769540692989524,0.7556411667583929,0.18523358379614505,1
0.4636046199301639,0.7286736378646119,0.21594250245017965,1
0.551437013161429,0.631535498073748,0.39986932375040835,2
0.44936878861133495,0.5489818381948266,0.3668735707285201,2
0.4674993284985227,0.5608145294441387,0.362953283240771,2
0.5444533977974751,0.5170610897083103,0.4495262985952303,0
0.5208165457964007,0.4058888277380297,0.4603070891865403,0
0.44936878861133495,0.49201981287837093,0.5334857889578569,0
0.41418211120064463,0.32691249312052834,0.611891538712839,3
0.5193392425463337,0.3959823885525592,0.5749754982032016,0
0.40451248992747785,0.28673637864612,0.7334204508330611,3
0.3485092667203868,0.2977435332966428,0.6909506697157791,3
0.3963201719043782,0.2966428178315905,0.719046063377981,3
0.39927477840451253,0.3219592735277931,0.715452466514211,3
0.39994627988181575,0.3109521188772702,0.7134923227703365,3
0.4026322857910287,0.32608695652173914,0.7115321790264619,3
0.40424388933655653,0.32333516785910843,0.7102254165305456,3
0.4030351866774107,0.3247110621904238,0.711858869650441,3
0.40316948697287136,0.3230599889928453,0.7105521071545247,3
0.4030351866774107,0.32416070445789763,0.7121855602744201,3
0.4030351866774107,0.3230599889928453,0.7112054884024829,3
0.40370668815471394,0.3238855255916346,0.7108787977785037,3
0.4027665860864894,0.3244358833241607,0.7112054884024829,3
0.4030351866774107,0.32333516785910843,0.7108787977785037,3
0.4027665860864894,0.32250963126031923,0.7121855602744201,3
0.4026322857910287,0.3238855255916346,0.7108787977785037,3
0.4024979854955681,0.3236103467253715,0.7095720352825874,3
0.4027665860864894,0.32416070445789763,0.7125122508983992,3
0.4024979854955681,0.32333516785910843,0.7121855602744201,3
0.4027665860864894,0.32333516785910843,0.7108787977785037,3
0.4027665860864894,0.3230599889928453,0.7131656321463574,3
0.40316948697287136,0.32333516785910843,0.7102254165305456,3
0.40236368520010746,0.32333516785910843,0.7112054884024829,3
0.4024979854955681,0.3230599889928453,0.711858869650441,3
0.4024979854955681,0.32333516785910843,0.7115321790264619,3
0.4027665860864894,0.3236103467253715,0.711858869650441,3
0.40290088638195004,0.3222344523940561,0.7112054884024829,3
0.40236368520010746,0.32250963126031923,0.7115321790264619,3
0.4026322857910287,0.3238855255916346,0.7108787977785037,3
0.4030351866774107,0.32333516785910843,0.7141457040182947,3
0.40236368520010746,0.32333516785910843,0.7125122508983992,3
0.4027665860864894,0.3227848101265823,0.7102254165305456,3
0.4026322857910287,0.3227848101265823,0.7112054884024829,3
0.40504969110932043,0.3291139240506329,0.711858869650441,3
0.4018264840182648,0.3211337369290039,0.7125122508983992,3
0.4027665860864894,0.325536598789213,0.7105521071545247,3
0.40236368520010746,0.3230599889928453,0.7105521071545247,3
0.4034380875637926,0.32333516785910843,0.7098987259065664,3
0.38006983615363954,0.3035222894881673,0.7115321790264619,3
0.3686543110394843,0.2974683544303797,0.7203528258738974,3
