State transition: J2-0_8, time: 1
State transition: J2-8_3, time: 20
State transition: J2-3_0, time: 1
State transition: J2-0_6, time: 2
State transition: J2-6_7, time: 2
State transition: J2-7_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_8, time: 20
State transition: J2-8_1, time: 21
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 21
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 56
State transition: J2-1_8, time: 19
State transition: J2-8_1, time: 64
State transition: J2-1_8, time: 20
State transition: J2-8_1, time: 67
