State transition: J2-2_4, time: 5
State transition: J2-4_7, time: 1
State transition: J2-7_1, time: 1
State transition: J2-1_5, time: 8
State transition: J2-5_1, time: 1
State transition: J2-1_5, time: 9
State transition: J2-5_1, time: 10
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 4
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 1
State transition: J2-1_6, time: 1
State transition: J2-6_1, time: 1
State transition: J2-1_7, time: 1
State transition: J2-7_1, time: 6
