State transition: J2-2_4, time: 23
State transition: J2-4_7, time: 1
State transition: J2-7_1, time: 5
State transition: J2-1_7, time: 1
State transition: J2-7_1, time: 1
State transition: J2-1_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_7, time: 1
State transition: J2-7_8, time: 2
State transition: J2-8_1, time: 3
State transition: J2-1_7, time: 1
State transition: J2-7_8, time: 2
State transition: J2-8_1, time: 3
State transition: J2-1_5, time: 1
State transition: J2-5_9, time: 1
