State transition: J2-1_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_5, time: 8
State transition: J2-5_4, time: 1
State transition: J2-4_6, time: 10
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_4, time: 4
State transition: J2-4_5, time: 11
State transition: J2-5_0, time: 1
State transition: J2-0_7, time: 2
State transition: J2-7_0, time: 1
State transition: J2-0_3, time: 1
