State transition: J2-6_5, time: 1
State transition: J2-5_1, time: 2
State transition: J2-1_6, time: 1
State transition: J2-6_2, time: 9
State transition: J2-2_1, time: 1
State transition: J2-1_2, time: 2
State transition: J2-2_1, time: 1
State transition: J2-1_7, time: 2
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 20
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 1
State transition: J2-1_6, time: 1
State transition: J2-6_2, time: 11
State transition: J2-2_5, time: 1
State transition: J2-5_1, time: 2
State transition: J2-1_2, time: 10
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
