State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 3
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 6
State transition: J2-6_0, time: 4
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 13
State transition: J2-0_9, time: 1
State transition: J2-9_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_3, time: 2
