State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 1
State transition: J2-5_1, time: 9
State transition: J2-1_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 14
State transition: J2-7_1, time: 8
State transition: J2-1_4, time: 1
State transition: J2-4_7, time: 14
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 17
State transition: J2-7_4, time: 2
State transition: J2-4_7, time: 5
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 1
