State transition: J2-3_9, time: 17
State transition: J2-9_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_9, time: 20
State transition: J2-9_6, time: 2
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 5
State transition: J2-5_2, time: 2
State transition: J2-2_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_8, time: 2
State transition: J2-8_1, time: 20
State transition: J2-1_8, time: 2
State transition: J2-8_1, time: 60
State transition: J2-1_4, time: 19
State transition: J2-4_1, time: 59
State transition: J2-1_4, time: 1
State transition: J2-4_9, time: 1
