State transition: J2-1_8, time: 1
State transition: J2-8_3, time: 1
State transition: J2-3_8, time: 5
State transition: J2-8_3, time: 7
State transition: J2-3_8, time: 2
State transition: J2-8_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_6, time: 4
State transition: J2-6_7, time: 2
State transition: J2-7_4, time: 9
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_5, time: 1
State transition: J2-5_6, time: 1
State transition: J2-6_4, time: 6
State transition: J2-4_6, time: 12
State transition: J2-6_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_3, time: 1
