State transition: J2-0_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_11, time: 1
State transition: J2-11_1, time: 2
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 21
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 66
State transition: J2-1_4, time: 19
State transition: J2-4_1, time: 1
