State transition: J2-2_3, time: 1
State transition: J2-3_4, time: 5
State transition: J2-4_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_1, time: 2
State transition: J2-1_6, time: 8
State transition: J2-6_5, time: 1
State transition: J2-5_2, time: 19
State transition: J2-2_5, time: 21
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 23
State transition: J2-5_2, time: 20
State transition: J2-2_5, time: 22
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 20
State transition: J2-0_5, time: 20
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 20
