State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_10, time: 2
State transition: J2-10_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 16
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 16
State transition: J2-3_6, time: 1
State transition: J2-6_10, time: 1
State transition: J2-10_8, time: 1
State transition: J2-8_4, time: 19
State transition: J2-4_11, time: 1
State transition: J2-11_8, time: 1
State transition: J2-8_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
