State transition: J2-2_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_1, time: 2
State transition: J2-1_3, time: 16
State transition: J2-3_1, time: 10
State transition: J2-1_8, time: 1
State transition: J2-8_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 9
State transition: J2-3_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_4, time: 2
State transition: J2-4_9, time: 1
State transition: J2-9_4, time: 1
State transition: J2-4_9, time: 1
