State transition: J2-3_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 14
State transition: J2-7_4, time: 1
State transition: J2-4_7, time: 3
State transition: J2-7_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_7, time: 1
State transition: J2-7_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_1, time: 1
State transition: J2-1_7, time: 6
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 3
State transition: J2-1_4, time: 1
State transition: J2-4_7, time: 13
State transition: J2-7_4, time: 1
State transition: J2-4_1, time: 7
State transition: J2-1_2, time: 9
State transition: J2-2_6, time: 1
State transition: J2-6_3, time: 1
