State transition: J2-2_4, time: 2
State transition: J2-4_7, time: 1
State transition: J2-7_3, time: 13
State transition: J2-3_7, time: 1
State transition: J2-7_1, time: 1
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 12
State transition: J2-1_3, time: 1
State transition: J2-3_1, time: 9
State transition: J2-1_6, time: 1
State transition: J2-6_1, time: 5
State transition: J2-1_8, time: 1
State transition: J2-8_5, time: 1
State transition: J2-5_9, time: 3
State transition: J2-9_5, time: 1
