State transition: J2-0_3, time: 1
State transition: J2-3_6, time: 2
State transition: J2-6_2, time: 2
State transition: J2-2_5, time: 5
State transition: J2-5_11, time: 5
State transition: J2-11_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_11, time: 1
State transition: J2-11_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_1, time: 62
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 42
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 42
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 42
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
