State transition: J2-6_7, time: 15
State transition: J2-7_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_1, time: 60
State transition: J2-1_10, time: 2
State transition: J2-10_1, time: 64
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 20
State transition: J2-1_4, time: 1
State transition: J2-4_10, time: 2
State transition: J2-10_4, time: 21
State transition: J2-4_1, time: 78
State transition: J2-1_4, time: 1
