State transition: J2-2_3, time: 1
State transition: J2-3_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_6, time: 2
State transition: J2-6_4, time: 4
State transition: J2-4_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_5, time: 4
State transition: J2-5_2, time: 19
State transition: J2-2_5, time: 17
State transition: J2-5_2, time: 22
State transition: J2-2_5, time: 21
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 23
State transition: J2-5_2, time: 20
State transition: J2-2_5, time: 1
State transition: J2-5_2, time: 20
