State transition: J2-1_2, time: 7
State transition: J2-2_0, time: 1
State transition: J2-0_3, time: 20
State transition: J2-3_0, time: 21
State transition: J2-0_3, time: 80
State transition: J2-3_0, time: 3
State transition: J2-0_3, time: 91
State transition: J2-3_0, time: 21
State transition: J2-0_3, time: 19
State transition: J2-3_0, time: 20
State transition: J2-0_3, time: 85
State transition: J2-3_0, time: 21
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 21
State transition: J2-0_3, time: 80
State transition: J2-3_0, time: 2
