State transition: J2-1_8, time: 7
State transition: J2-8_3, time: 1
State transition: J2-3_5, time: 6
State transition: J2-5_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_6, time: 18
State transition: J2-6_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_5, time: 1
State transition: J2-5_2, time: 1
State transition: J2-2_3, time: 1
