State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_8, time: 2
State transition: J2-8_7, time: 1
State transition: J2-7_1, time: 2
State transition: J2-1_8, time: 1
State transition: J2-8_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_5, time: 1
State transition: J2-5_2, time: 1
State transition: J2-2_0, time: 18
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 19
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 21
