State transition: J2-5_0, time: 5
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 2
State transition: J2-4_6, time: 13
State transition: J2-6_1, time: 2
State transition: J2-1_4, time: 4
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 2
State transition: J2-1_4, time: 7
State transition: J2-4_1, time: 2
State transition: J2-1_4, time: 1
State transition: J2-4_6, time: 13
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 11
State transition: J2-6_4, time: 1
State transition: J2-4_5, time: 1
