State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_2, time: 1
State transition: J2-2_8, time: 3
State transition: J2-8_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_6, time: 7
State transition: J2-6_0, time: 16
State transition: J2-0_5, time: 1
State transition: J2-5_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 9
State transition: J2-6_7, time: 1
State transition: J2-7_2, time: 13
State transition: J2-2_8, time: 1
State transition: J2-8_6, time: 2
State transition: J2-6_3, time: 1
