State transition: J2-1_8, time: 1
State transition: J2-8_2, time: 1
State transition: J2-2_3, time: 2
State transition: J2-3_5, time: 10
State transition: J2-5_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_5, time: 11
State transition: J2-5_4, time: 1
State transition: J2-4_6, time: 13
State transition: J2-6_4, time: 1
State transition: J2-4_6, time: 12
State transition: J2-6_4, time: 2
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 17
State transition: J2-6_7, time: 1
