State transition: J2-1_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 8
