State transition: J2-1_3, time: 2
State transition: J2-3_4, time: 1
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_10, time: 37
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 3
State transition: J2-4_10, time: 1
State transition: J2-10_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 3
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 11
