State transition: J2-11_3, time: 15
State transition: J2-3_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_4, time: 19
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 20
State transition: J2-4_1, time: 18
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 56
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 19
State transition: J2-4_1, time: 21
State transition: J2-1_4, time: 19
State transition: J2-4_1, time: 59
