State transition: J2-3_1, time: 3
State transition: J2-1_2, time: 9
State transition: J2-2_1, time: 9
State transition: J2-1_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 7
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 9
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_1, time: 5
State transition: J2-1_2, time: 9
State transition: J2-2_6, time: 2
State transition: J2-6_2, time: 1
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 11
State transition: J2-2_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_7, time: 1
State transition: J2-7_5, time: 1
State transition: J2-5_1, time: 10
