State transition: J2-1_8, time: 3
State transition: J2-8_4, time: 1
State transition: J2-4_11, time: 1
State transition: J2-11_8, time: 1
State transition: J2-8_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 1
State transition: J2-3_10, time: 4
State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 3
State transition: J2-3_5, time: 1
State transition: J2-5_3, time: 10
State transition: J2-3_5, time: 9
State transition: J2-5_2, time: 3
State transition: J2-2_5, time: 6
State transition: J2-5_10, time: 1
State transition: J2-10_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 2
State transition: J2-3_2, time: 1
State transition: J2-2_5, time: 5
State transition: J2-5_11, time: 1
State transition: J2-11_2, time: 1
