J2XA,J2YA,J2ZA,C2
0.4113618049959709,0.5181618051733627,0.2535119242077752,2
0.4822723609991942,0.7572922399559714,0.1649787651094413,1
0.4809293580445877,0.7600440286186021,0.2103887618425351,1
0.4496373892022562,0.7165657677490369,0.2018948056190787,1
0.4533977974751544,0.6917996697853604,0.2103887618425351,1
0.4548751007252216,0.6942762795817281,0.2038549493629532,1
0.4343271555197421,0.6384149697303247,0.1947076118915387,1
0.4648133225893097,0.701706108970831,0.160405096373734,1
0.4625302175664786,0.709411117226197,0.1257758902319503,1
0.4877786731130809,0.7385800770500826,0.1133616465207448,1
0.4632017190437819,0.6813428728673638,0.1163018621365566,1
0.4601128122481869,0.6796917996697853,0.1159751715125775,1
0.4590384098845017,0.6769400110071546,0.1339431558314276,1
0.4734085414987913,0.6829939460649421,0.110421430904933,1
0.4587698092935804,0.6717116125481564,0.1195687683763475,1
0.4622616169755573,0.6788662630709961,0.1163018621365566,1
0.4633360193392425,0.6827187671986792,0.1156484808885985,1
0.4740800429760945,0.7033571821684095,0.1169552433845148,1
0.5006715014773032,0.7534397358282884,0.117608624632473,1
0.4476228847703465,0.67473858007705,0.1440705651747794,1
0.4477571850658071,0.6618051733626857,0.2051617118588696,1
0.443190975020145,0.6596037424325811,0.2041816399869323,1
0.4568896051571313,0.7030820033021463,0.2005880431231623,1
0.4544721998388397,0.6981287837094111,0.2015681149950996,1
0.4630674187483212,0.697303247110622,0.2045083306109114,1
0.4618587160891754,0.6986791414419373,0.1947076118915387,1
0.4797206553854418,0.686296092460099,0.2309702711532179,1
0.4383561643835616,0.6970280682443588,0.245671349232277,1
0.4403706688154714,0.7286736378646119,0.3083959490362626,2
0.4253290357238786,0.759493670886076,0.2861809866056843,1
0.4927477840451248,0.6829939460649421,0.3211368833714472,2
0.4500402900886382,0.682443588332416,0.3201568114995099,2
0.4344614558152028,0.7069345074298294,0.3456386801698791,2
0.4282836422240129,0.7146395156851953,0.37406076445606,2
0.399811979586355,0.7179416620803523,0.3159098333877818,2
0.3994090786999731,0.7102366538249862,0.3622999019928128,2
0.4054525919957024,0.6940011007154651,0.3743874550800392,2
0.4170024174053183,0.712988442487617,0.3910486769029728,2
0.4235831318828901,0.6904237754540451,0.384514864423391,2
0.4233145312919688,0.6931755641166758,0.3871283894152237,2
0.3969916733816814,0.6384149697303247,0.3734073832081019,2
0.3995433789954338,0.6381397908640616,0.3482522051617118,2
0.4434595756110663,0.6915244909190974,0.2796471741261025,2
0.4696481332258931,0.7190423775454045,0.2440378961123815,1
0.4794520547945206,0.7545404512933407,0.2234563868016987,1
0.4586355089981198,0.6959273527793066,0.2074485462267233,1
0.4547408004297609,0.6915244909190974,0.2162691930741587,1
0.456218103679828,0.6978536048431481,0.2130022868343678,1
0.4478914853612677,0.690148596587782,0.2126755962103887,1
0.4606500134300295,0.6934507429829389,0.2116955243384514,1
0.4546065001343002,0.6956521739130435,0.2169225743221169,1
0.4532634971796938,0.6931755641166758,0.2143090493302842,1
0.4701853344077357,0.7339020363236104,0.2123489055864096,1
0.4923448831587429,0.7765547605943863,0.2531852335837961,1
0.4724684394305667,0.7242707760044029,0.2499183273440052,1
0.4098845017459038,0.7102366538249862,0.3544593270173146,2
0.4135106097233414,0.6695101816180518,0.3943155831427638,2
0.4069298952457695,0.6733626857457347,0.3874550800392028,2
0.4276121407467096,0.6995046780407265,0.3841881737994119,2
0.4238517324738114,0.6942762795817281,0.3868016987912447,2
0.4272092398603276,0.7495872317006054,0.3907219862789938,2
0.4110932044050497,0.7691249312052835,0.359359686377001,2
0.4396991673381681,0.7424325811777654,0.3430251551780464,2
0.5260542573193661,0.6301596037424326,0.3374714145704018,2
0.4809293580445877,0.4942212438084755,0.5289121202221496,0
0.5222938490464679,0.5514584479911943,0.5406729826853969,0
0.4794520547945206,0.4867914144193725,0.4991832734400522,0
0.4421165726564598,0.4603742432581177,0.5628879451159752,0
0.3956486704270749,0.3841496973032471,0.5416530545573341,0
0.4143164114961053,0.4400110071546505,0.6700424697811173,3
