State transition: J2-2_4, time: 39
State transition: J2-4_7, time: 1
State transition: J2-7_3, time: 11
State transition: J2-3_1, time: 1
State transition: J2-1_3, time: 5
State transition: J2-3_1, time: 1
State transition: J2-1_8, time: 1
State transition: J2-8_6, time: 2
State transition: J2-6_1, time: 1
State transition: J2-1_5, time: 12
State transition: J2-5_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 1
State transition: J2-3_7, time: 1
State transition: J2-7_4, time: 2
State transition: J2-4_9, time: 1
