State transition: J2-4_0, time: 15
State transition: J2-0_3, time: 11
State transition: J2-3_0, time: 23
State transition: J2-0_3, time: 1
State transition: J2-3_4, time: 19
State transition: J2-4_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 22
State transition: J2-4_1, time: 78
State transition: J2-1_4, time: 4
State transition: J2-4_1, time: 91
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 20
State transition: J2-4_1, time: 2
State transition: J2-1_4, time: 20
State transition: J2-4_1, time: 44
