State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_8, time: 2
State transition: J2-8_2, time: 6
State transition: J2-2_7, time: 2
State transition: J2-7_6, time: 8
State transition: J2-6_2, time: 2
State transition: J2-2_8, time: 2
State transition: J2-8_9, time: 1
State transition: J2-9_7, time: 2
State transition: J2-7_6, time: 11
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 2
State transition: J2-6_9, time: 1
State transition: J2-9_3, time: 2
