J2XA,J2YA,J2ZA,C2
0.4293580445876981,0.38167308750687945,0.4808885984972231,4
0.5620467365028203,0.5288937809576224,0.44135903299575296,4
0.45568090249798554,0.5910842047330764,0.3201568114995099,2
0.481197958635509,0.6700605393505779,0.25253185233583797,0
0.5067150147730325,0.6807925151348376,0.21430904933028422,0
0.6318828901423583,0.7817831590533847,0.284547533485789,0
0.43271555197421435,0.7696752889378096,0.06599150604377653,3
0.4641418211120064,0.7534397358282884,0.1679189807252532,3
0.4605157131345689,0.6659328563566318,0.18000653381247958,3
0.45850120870265915,0.6917996697853604,0.170859196341065,3
0.4511146924523234,0.6708860759493671,0.1666122182293368,3
0.4513832930432447,0.6447440836543754,0.16007840574975496,3
0.46091861402095086,0.682168409466153,0.14962430578242403,3
0.4777061509535321,0.7077600440286186,0.09278013721006206,3
0.4764974482943862,0.6934507429829389,0.0833061091146684,3
0.4613215149073328,0.670335718216841,0.0875530872263966,3
0.47596024711254364,0.6714364336818932,0.0836327997386475,3
0.4724684394305667,0.6772151898734178,0.0872263966024175,3
0.4683051302712866,0.6772151898734178,0.08395949036262658,3
0.42143432715551976,0.6642817831590534,0.057824240444299235,3
0.46373892022562446,0.6766648321408916,0.08591963410650114,3
0.46481332258930974,0.6766648321408916,0.08591963410650114,3
0.4871071716357776,0.7182168409466153,0.08689970597843841,3
0.47166263765780286,0.7193175564116676,0.1156484808885985,3
0.45662100456621,0.6761144744083654,0.1349232277033649,3
0.440907869997314,0.6309851403412218,0.1715125775890232,3
0.4583669084071985,0.6929003852504128,0.16857236197321135,3
0.46065001343002954,0.690148596587782,0.16759229010127408,3
0.4734085414987913,0.670610897083104,0.16889905259719046,3
0.5,0.6499724821133737,0.18360013067624958,3
0.4732742412033306,0.6940011007154651,0.17902646194054228,3
0.45151759333870534,0.732526141992295,0.18784710878797778,0
0.405989793177545,0.713538800220143,0.21169552433845146,0
0.4200913242009132,0.7215189873417721,0.22933681803332243,0
0.45406929895245773,0.6920748486516235,0.23227703364913427,0
0.4513832930432447,0.6951018161805174,0.22933681803332243,0
0.4362073596561913,0.651073197578426,0.22149624305782423,0
0.43714746172441576,0.6367638965327462,0.21920940868997058,0
0.46709642761214076,0.709411117226197,0.174452793204835,3
0.49073327961321517,0.7380297193175565,0.12740934335184578,3
0.4664249261348375,0.6975784259768849,0.14015027768703037,3
0.45957561106634437,0.6832691249312053,0.14113034955896764,3
0.4484286865431104,0.6794166208035223,0.1470107807905913,3
0.4602471125436476,0.686020913593836,0.13263639333551125,3
0.45554660220252485,0.6854705558613099,0.14047696831100948,3
0.4582326081117378,0.6697853604843148,0.1306762495916367,3
0.45984421165726563,0.6846450192625206,0.13786344331917672,3
0.4665592264302981,0.6978536048431481,0.14178373080692583,3
0.4879129734085415,0.74821133736929,0.15321790264619403,3
0.4642761214074671,0.7063841496973032,0.16073178699771315,3
0.4246575342465754,0.670610897083104,0.18033322443645866,0
0.4292237442922374,0.6312603192074848,0.22737667428944788,0
0.4519204942250873,0.7011557512383049,0.23227703364913427,0
0.4524576954069299,0.6989543203082003,0.2296635086573015,0
0.4513832930432447,0.7300495321959273,0.22574322116955242,0
0.46091861402095086,0.7564667033571821,0.206468474354786,0
0.497716894977169,0.7963676389653275,0.1907873244037896,0
0.5110126242277733,0.5247660979636763,0.3426984645540673,2
0.5055063121138866,0.6518987341772151,0.20908199934661875,0
0.4834810636583401,0.5154100165107319,0.4684743547860176,4
