State transition: J2-1_4, time: 1
State transition: J2-4_8, time: 3
State transition: J2-8_7, time: 3
State transition: J2-7_6, time: 3
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 3
State transition: J2-0_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 9
State transition: J2-6_8, time: 2
State transition: J2-8_2, time: 1
State transition: J2-2_8, time: 2
State transition: J2-8_9, time: 1
State transition: J2-9_7, time: 1
State transition: J2-7_6, time: 3
State transition: J2-6_2, time: 11
State transition: J2-2_8, time: 1
State transition: J2-8_9, time: 1
State transition: J2-9_7, time: 1
State transition: J2-7_6, time: 11
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 2
State transition: J2-6_7, time: 2
State transition: J2-7_2, time: 1
State transition: J2-2_8, time: 2
State transition: J2-8_7, time: 3
State transition: J2-7_6, time: 4
State transition: J2-6_9, time: 1
State transition: J2-9_3, time: 1
