State transition: J2-5_6, time: 44
State transition: J2-6_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 3
State transition: J2-5_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 3
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 4
State transition: J2-4_1, time: 1
