State transition: J2-0_2, time: 2
State transition: J2-2_9, time: 1
State transition: J2-9_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_7, time: 1
State transition: J2-7_3, time: 3
State transition: J2-3_1, time: 11
State transition: J2-1_5, time: 12
State transition: J2-5_9, time: 1
State transition: J2-9_5, time: 1
State transition: J2-5_9, time: 1
State transition: J2-9_4, time: 1
State transition: J2-4_9, time: 1
State transition: J2-9_5, time: 1
