State transition: J2-3_1, time: 8
State transition: J2-1_3, time: 5
State transition: J2-3_4, time: 9
State transition: J2-4_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_0, time: 3
State transition: J2-0_2, time: 8
State transition: J2-2_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_0, time: 2
State transition: J2-0_2, time: 8
State transition: J2-2_4, time: 12
State transition: J2-4_2, time: 1
State transition: J2-2_0, time: 3
State transition: J2-0_2, time: 8
State transition: J2-2_0, time: 1
