State transition: J2-3_9, time: 17
State transition: J2-9_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_9, time: 19
State transition: J2-9_5, time: 1
State transition: J2-5_8, time: 1
State transition: J2-8_4, time: 19
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 19
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
State transition: J2-4_1, time: 18
State transition: J2-1_4, time: 19
State transition: J2-4_9, time: 1
