State transition: J2-6_5, time: 19
State transition: J2-5_7, time: 1
State transition: J2-7_1, time: 4
State transition: J2-1_2, time: 6
State transition: J2-2_6, time: 1
State transition: J2-6_3, time: 22
State transition: J2-3_6, time: 20
State transition: J2-6_3, time: 22
State transition: J2-3_6, time: 19
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 21
State transition: J2-6_0, time: 1
State transition: J2-0_3, time: 21
State transition: J2-3_0, time: 20
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_0, time: 85
State transition: J2-0_3, time: 19
State transition: J2-3_0, time: 82
State transition: J2-0_3, time: 21
