J2XA,J2YA,J2ZA,C2
0.4067955949503089,0.4268024215740231,0.5792224763149297,8
0.4199570239054526,0.41909741331865713,0.6249591636720025,8
0.44319097502014504,0.434232250963126,0.6543613198301209,8
0.44560838033843675,0.492294991744634,0.6282260699117935,8
0.4916733816814397,0.4645019262520638,0.6105847762169225,8
0.42062852538275586,0.5132085855806274,0.49493629532832406,3
0.40585549288208433,0.6285085305448541,0.4867690297288467,2
0.4529948965887725,0.7011557512383049,0.37961450506370464,5
0.4108246038141284,0.7523390203632361,0.3632799738647501,5
0.4127048079505775,0.7586681342872867,0.3815746488075792,5
0.4127048079505775,0.6884975233902035,0.3907219862789938,5
0.42197152833736234,0.6777655476059439,0.39562234563868015,5
0.42747784045124904,0.6884975233902035,0.38386148317543284,5
0.41149610529143166,0.6466703357182169,0.35282587389741915,5
0.410958904109589,0.6175013758943313,0.26069911793531525,0
0.4787805533172173,0.7572922399559714,0.18360013067624958,7
0.4795863550899812,0.7963676389653275,0.2512250898399216,7
0.4695138329304325,0.7350027517886626,0.21561581182620057,4
0.4527262959978512,0.6876719867914144,0.21332897745834695,4
0.46790222938490467,0.6984039625756742,0.2067951649787651,4
0.4589041095890411,0.6926252063841497,0.2152891212022215,4
0.44789148536126777,0.6964777105118327,0.21692257432211692,4
0.4497716894977169,0.6917996697853604,0.21234890558640965,4
0.4544721998388397,0.6964777105118327,0.2146357399542633,4
0.45406929895245773,0.6959273527793066,0.21496243057824238,4
0.4782433521353747,0.7528893780957622,0.2110421430904933,7
0.4740800429760945,0.790588882773803,0.21986278993792877,7
0.4658877249529949,0.7421574023115025,0.28618098660568436,4
0.39215686274509803,0.6857457347275728,0.3564194707611891,5
0.39215686274509803,0.6502476609796368,0.37406076445606007,5
0.42358313188289015,0.6909741331865713,0.38386148317543284,5
0.4245232339511147,0.6967528893780958,0.38810846128716103,5
0.4237174321783508,0.6967528893780958,0.3861483175432865,5
0.4124362073596562,0.6931755641166758,0.387781770663182,5
0.4148536126779479,0.67831590533847,0.38255472067951646,5
0.40397528874563526,0.6642817831590534,0.3286507677229663,5
0.4315068493150685,0.7116125481563016,0.3361646520744854,5
0.43244695138329303,0.6948266373142542,0.306109114668409,4
0.4124362073596562,0.7003302146395156,0.28389415223783077,4
0.43647596024711255,0.7355531095211887,0.26886638353479253,4
0.47542304593070106,0.6807925151348376,0.2783404116301862,4
0.42573193661026054,0.686296092460099,0.24044429924861155,4
0.47515444533977974,0.6807925151348376,0.2254165305455733,4
0.438221864088101,0.7050082553659879,0.2296635086573015,4
0.4854955680902498,0.6981287837094111,0.2146357399542633,4
0.46481332258930974,0.6995046780407265,0.202874877491016,4
0.45339779747515446,0.6945514584479912,0.2022214962430578,4
0.4529948965887725,0.6959273527793066,0.20156811499509963,4
0.44641418211120065,0.6697853604843148,0.20156811499509963,4
0.4536663980660758,0.670335718216841,0.1907873244037896,4
0.4629331184528606,0.6774903687396807,0.15289121202221495,6
0.4916733816814397,0.7383048981838194,0.13884351519111401,6
0.473542841794252,0.7033571821684095,0.11662855276053577,6
0.46065001343002954,0.6730875068794717,0.11532179026461939,6
0.4657534246575342,0.6659328563566318,0.10192747468147664,6
0.4649476228847703,0.6945514584479912,0.11434171839268212,6
0.4657534246575342,0.6816180517336268,0.11434171839268212,6
0.47448294386247647,0.6505228398458998,0.12838941522378305,6
0.46253021756647866,0.6794166208035223,0.11401502776870304,6
0.46373892022562446,0.6832691249312053,0.11662855276053577,6
0.49127048079505775,0.7311502476609797,0.11368833714472393,6
0.4425194735428418,0.6967528893780958,0.1114015027768703,6
0.4619930163846361,0.6953769950467804,0.17118588696504408,6
0.438221864088101,0.6260319207484866,0.21006207121855602,0
0.4558152027934461,0.6951018161805174,0.1996079712512251,4
0.45554660220252485,0.6975784259768849,0.1996079712512251,4
0.454337899543379,0.693725921849202,0.20124142437112053,4
0.45957561106634437,0.7261970280682444,0.20712185560274418,4
0.4586355089981198,0.7738029719317556,0.19372754001960144,7
0.43580445876980933,0.6986791414419373,0.21659588369813787,4
