State transition: J2-6_7, time: 20
State transition: J2-7_3, time: 1
State transition: J2-3_10, time: 3
State transition: J2-10_3, time: 19
State transition: J2-3_7, time: 1
State transition: J2-7_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_3, time: 21
State transition: J2-3_7, time: 1
State transition: J2-7_10, time: 1
State transition: J2-10_4, time: 21
State transition: J2-4_3, time: 1
State transition: J2-3_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_1, time: 1
State transition: J2-1_10, time: 1
State transition: J2-10_4, time: 20
