State transition: J2-8_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_5, time: 10
State transition: J2-5_4, time: 6
State transition: J2-4_0, time: 1
State transition: J2-0_6, time: 13
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 5
State transition: J2-4_6, time: 3
State transition: J2-6_4, time: 1
State transition: J2-4_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 10
State transition: J2-5_4, time: 9
State transition: J2-4_5, time: 2
State transition: J2-5_2, time: 2
State transition: J2-2_5, time: 6
State transition: J2-5_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_1, time: 1
