State transition: J2-2_3, time: 3
State transition: J2-3_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_3, time: 1
State transition: J2-3_8, time: 2
State transition: J2-8_1, time: 8
State transition: J2-1_8, time: 2
State transition: J2-8_1, time: 2
State transition: J2-1_8, time: 1
State transition: J2-8_1, time: 1
State transition: J2-1_6, time: 2
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 5
