State transition: J2-1_8, time: 1
State transition: J2-8_3, time: 2
State transition: J2-3_5, time: 8
State transition: J2-5_2, time: 2
State transition: J2-2_3, time: 2
State transition: J2-3_5, time: 6
State transition: J2-5_3, time: 1
State transition: J2-3_5, time: 8
State transition: J2-5_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_4, time: 1
State transition: J2-4_0, time: 1
State transition: J2-0_6, time: 18
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_4, time: 1
State transition: J2-4_5, time: 10
