State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_3, time: 3
State transition: J2-3_6, time: 1
State transition: J2-6_9, time: 21
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 20
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 20
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 20
State transition: J2-9_8, time: 1
State transition: J2-8_9, time: 19
