State transition: J2-5_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_5, time: 1
State transition: J2-5_2, time: 2
State transition: J2-2_4, time: 2
State transition: J2-4_2, time: 1
State transition: J2-2_3, time: 8
State transition: J2-3_2, time: 2
State transition: J2-2_3, time: 11
State transition: J2-3_2, time: 1
State transition: J2-2_4, time: 2
State transition: J2-4_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_2, time: 2
