State transition: J2-6_9, time: 1
State transition: J2-9_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_11, time: 1
State transition: J2-11_9, time: 1
State transition: J2-9_11, time: 1
State transition: J2-11_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_1, time: 60
State transition: J2-1_4, time: 1
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 20
State transition: J2-4_8, time: 1
State transition: J2-8_4, time: 1
State transition: J2-4_11, time: 1
