State transition: J2-3_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_7, time: 3
State transition: J2-7_6, time: 1
State transition: J2-6_8, time: 2
State transition: J2-8_7, time: 3
State transition: J2-7_6, time: 8
State transition: J2-6_8, time: 2
State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_5, time: 1
State transition: J2-5_0, time: 1
State transition: J2-0_7, time: 2
State transition: J2-7_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_2, time: 9
State transition: J2-2_4, time: 1
State transition: J2-4_2, time: 8
State transition: J2-2_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 8
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 1
State transition: J2-6_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_6, time: 7
State transition: J2-6_8, time: 1
State transition: J2-8_6, time: 3
State transition: J2-6_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_6, time: 2
State transition: J2-6_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_7, time: 2
State transition: J2-7_5, time: 1
State transition: J2-5_6, time: 3
State transition: J2-6_2, time: 8
State transition: J2-2_8, time: 1
State transition: J2-8_4, time: 26
State transition: J2-4_2, time: 1
State transition: J2-2_6, time: 9
State transition: J2-6_9, time: 1
State transition: J2-9_7, time: 2
State transition: J2-7_6, time: 8
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 2
State transition: J2-0_7, time: 2
State transition: J2-7_6, time: 3
State transition: J2-6_8, time: 1
State transition: J2-8_7, time: 2
State transition: J2-7_2, time: 1
State transition: J2-2_8, time: 2
State transition: J2-8_7, time: 1
State transition: J2-7_6, time: 1
State transition: J2-6_0, time: 9
State transition: J2-0_7, time: 2
State transition: J2-7_6, time: 1
State transition: J2-6_2, time: 8
State transition: J2-2_4, time: 1
State transition: J2-4_2, time: 6
State transition: J2-2_8, time: 2
State transition: J2-8_6, time: 1
State transition: J2-6_7, time: 1
State transition: J2-7_6, time: 9
State transition: J2-6_3, time: 1
