State transition: J2-3_6, time: 1
State transition: J2-6_5, time: 2
State transition: J2-5_1, time: 8
State transition: J2-1_6, time: 1
State transition: J2-6_2, time: 1
State transition: J2-2_1, time: 1
State transition: J2-1_7, time: 9
State transition: J2-7_4, time: 1
State transition: J2-4_1, time: 2
State transition: J2-1_7, time: 9
State transition: J2-7_1, time: 23
State transition: J2-1_7, time: 1
State transition: J2-7_6, time: 20
State transition: J2-6_2, time: 1
State transition: J2-2_0, time: 1
State transition: J2-0_3, time: 20
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 2
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 3
