State transition: J2-7_4, time: 2
State transition: J2-4_8, time: 2
State transition: J2-8_4, time: 1
State transition: J2-4_5, time: 1
State transition: J2-5_4, time: 1
State transition: J2-4_2, time: 1
State transition: J2-2_0, time: 42
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 2
State transition: J2-0_2, time: 20
State transition: J2-2_0, time: 1
