State transition: J2-8_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_6, time: 13
State transition: J2-6_0, time: 1
State transition: J2-0_4, time: 1
State transition: J2-4_7, time: 1
State transition: J2-7_4, time: 1
State transition: J2-4_0, time: 1
State transition: J2-0_6, time: 17
State transition: J2-6_4, time: 1
State transition: J2-4_5, time: 10
State transition: J2-5_2, time: 1
State transition: J2-2_5, time: 12
State transition: J2-5_3, time: 19
State transition: J2-3_2, time: 1
State transition: J2-2_8, time: 1
State transition: J2-8_1, time: 2
