State transition: J2-4_5, time: 19
State transition: J2-5_4, time: 23
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 21
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 19
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_0, time: 20
State transition: J2-0_2, time: 19
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_4, time: 19
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_4, time: 19
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 1
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 19
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 21
State transition: J2-2_4, time: 1
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 19
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 1
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_4, time: 20
State transition: J2-4_0, time: 2
State transition: J2-0_2, time: 1
