State transition: J2-4_10, time: 1
State transition: J2-10_4, time: 1
State transition: J2-4_3, time: 1
State transition: J2-3_2, time: 1
State transition: J2-2_7, time: 1
State transition: J2-7_5, time: 1
State transition: J2-5_7, time: 1
State transition: J2-7_6, time: 2
State transition: J2-6_9, time: 1
State transition: J2-9_6, time: 1
State transition: J2-6_0, time: 1
State transition: J2-0_5, time: 1
State transition: J2-5_0, time: 11
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 3
State transition: J2-0_9, time: 1
State transition: J2-9_0, time: 1
State transition: J2-0_6, time: 5
State transition: J2-6_7, time: 2
State transition: J2-7_6, time: 1
State transition: J2-6_3, time: 1
