State transition: J2-5_3, time: 5
State transition: J2-3_4, time: 1
State transition: J2-4_6, time: 21
State transition: J2-6_1, time: 2
State transition: J2-1_6, time: 3
State transition: J2-6_4, time: 5
State transition: J2-4_6, time: 3
State transition: J2-6_4, time: 8
State transition: J2-4_6, time: 3
State transition: J2-6_1, time: 1
State transition: J2-1_6, time: 1
State transition: J2-6_1, time: 1
State transition: J2-1_6, time: 17
State transition: J2-6_1, time: 1
State transition: J2-1_6, time: 2
State transition: J2-6_1, time: 1
State transition: J2-1_6, time: 11
State transition: J2-6_4, time: 6
