State transition: J2-10_0, time: 1
State transition: J2-0_10, time: 1
State transition: J2-10_7, time: 1
State transition: J2-7_10, time: 2
State transition: J2-10_6, time: 2
State transition: J2-6_7, time: 1
State transition: J2-7_3, time: 2
State transition: J2-3_6, time: 1
State transition: J2-6_9, time: 21
State transition: J2-9_5, time: 1
State transition: J2-5_8, time: 1
State transition: J2-8_11, time: 21
State transition: J2-11_9, time: 1
State transition: J2-9_8, time: 1
State transition: J2-8_4, time: 20
State transition: J2-4_9, time: 1
