State transition: J2-4_5, time: 18
State transition: J2-5_2, time: 22
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 20
State transition: J2-2_0, time: 82
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 7
State transition: J2-0_2, time: 20
State transition: J2-2_0, time: 1
State transition: J2-0_2, time: 19
State transition: J2-2_0, time: 4
State transition: J2-0_2, time: 19
State transition: J2-2_0, time: 22
State transition: J2-0_2, time: 1
State transition: J2-2_0, time: 56
State transition: J2-0_2, time: 19
State transition: J2-2_0, time: 1
