State transition: J2-2_4, time: 1
State transition: J2-4_7, time: 2
State transition: J2-7_1, time: 3
State transition: J2-1_5, time: 1
State transition: J2-5_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_3, time: 8
State transition: J2-3_6, time: 1
State transition: J2-6_1, time: 1
State transition: J2-1_3, time: 16
State transition: J2-3_1, time: 9
State transition: J2-1_5, time: 11
State transition: J2-5_1, time: 1
State transition: J2-1_5, time: 10
State transition: J2-5_9, time: 2
State transition: J2-9_4, time: 1
