State transition: J2-4_0, time: 1
State transition: J2-0_3, time: 12
State transition: J2-3_0, time: 23
State transition: J2-0_3, time: 11
State transition: J2-3_0, time: 1
State transition: J2-0_3, time: 1
State transition: J2-3_4, time: 1
State transition: J2-4_2, time: 6
State transition: J2-2_4, time: 5
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 21
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 21
State transition: J2-4_1, time: 1
State transition: J2-1_4, time: 1
