State transition: J2-1_5, time: 15
State transition: J2-5_6, time: 21
State transition: J2-6_2, time: 1
State transition: J2-2_3, time: 2
State transition: J2-3_6, time: 1
State transition: J2-6_5, time: 1
State transition: J2-5_3, time: 1
State transition: J2-3_6, time: 20
State transition: J2-6_5, time: 1
State transition: J2-5_3, time: 2
State transition: J2-3_6, time: 20
State transition: J2-6_2, time: 1
State transition: J2-2_3, time: 1
State transition: J2-3_6, time: 1
State transition: J2-6_0, time: 1
